image,x1,y1,x2,y2,label
JPEGImages/003260.jpg,118,76,201,431,person
JPEGImages/003260.jpg,187,72,261,425,person
JPEGImages/003280.jpg,107,59,494,333,person
JPEGImages/003300.jpg,330,186,450,291,sofa
JPEGImages/003300.jpg,85,178,173,234,sofa
JPEGImages/003300.jpg,82,219,195,333,sofa
JPEGImages/003300.jpg,227,274,471,375,diningtable
JPEGImages/003300.jpg,408,241,481,314,chair
JPEGImages/003300.jpg,216,237,273,293,chair
JPEGImages/003300.jpg,193,280,268,375,chair
JPEGImages/003300.jpg,230,148,279,190,tvmonitor
JPEGImages/003320.jpg,333,80,490,333,person
JPEGImages/003320.jpg,207,83,362,333,person
JPEGImages/003320.jpg,1,71,185,333,person
JPEGImages/003320.jpg,210,159,236,211,person
JPEGImages/003320.jpg,180,166,196,206,person
JPEGImages/003320.jpg,10,162,53,220,person
JPEGImages/003320.jpg,288,136,323,181,person
JPEGImages/003340.jpg,83,242,270,438,motorbike
JPEGImages/003340.jpg,103,192,233,362,person
JPEGImages/003340.jpg,1,262,216,500,bus
JPEGImages/003360.jpg,1,154,43,331,chair
JPEGImages/003360.jpg,40,4,312,408,person
JPEGImages/003360.jpg,99,254,220,481,dog
JPEGImages/003380.jpg,8,85,248,375,person
JPEGImages/003380.jpg,245,27,500,375,person
JPEGImages/003400.jpg,1,12,500,360,bicycle
JPEGImages/003420.jpg,25,216,121,266,car
JPEGImages/003420.jpg,111,219,203,264,car
JPEGImages/003420.jpg,178,219,270,262,car
JPEGImages/003420.jpg,242,223,333,260,car
JPEGImages/003420.jpg,293,226,380,261,car
JPEGImages/003420.jpg,351,230,429,261,car
JPEGImages/003420.jpg,394,230,467,261,car
JPEGImages/003420.jpg,433,231,492,258,car
JPEGImages/003440.jpg,79,92,333,500,dog
JPEGImages/003460.jpg,105,129,500,289,car
JPEGImages/003480.jpg,1,13,499,375,cat
JPEGImages/003500.jpg,1,81,373,368,cat
JPEGImages/003520.jpg,6,55,157,204,chair
JPEGImages/003520.jpg,255,35,335,179,chair
JPEGImages/003520.jpg,94,33,240,222,person
JPEGImages/003540.jpg,5,3,328,198,cat
JPEGImages/003560.jpg,98,56,479,354,cat
JPEGImages/003580.jpg,1,6,352,500,person
JPEGImages/003621.jpg,199,153,328,271,bicycle
JPEGImages/003621.jpg,249,72,334,224,person
JPEGImages/003621.jpg,441,62,492,120,bus
JPEGImages/003621.jpg,295,62,382,109,bus
JPEGImages/003622.jpg,68,223,182,347,pottedplant
JPEGImages/003622.jpg,256,266,337,365,pottedplant
JPEGImages/003622.jpg,379,269,495,373,pottedplant
JPEGImages/003623.jpg,107,22,428,312,bird
JPEGImages/003624.jpg,259,181,312,213,pottedplant
JPEGImages/003625.jpg,127,88,378,275,horse
JPEGImages/003625.jpg,235,41,296,196,person
JPEGImages/003626.jpg,14,149,233,313,pottedplant
JPEGImages/003626.jpg,2,51,219,192,pottedplant
JPEGImages/003626.jpg,92,295,252,477,pottedplant
JPEGImages/003627.jpg,135,1,365,333,dog
JPEGImages/003628.jpg,46,164,68,251,person
JPEGImages/003628.jpg,13,163,44,258,person
JPEGImages/003628.jpg,51,1,448,324,train
JPEGImages/003629.jpg,390,170,477,338,pottedplant
JPEGImages/003629.jpg,229,42,387,322,pottedplant
JPEGImages/003629.jpg,66,16,257,199,pottedplant
JPEGImages/003629.jpg,134,68,270,292,pottedplant
JPEGImages/003630.jpg,202,139,334,204,car
JPEGImages/003631.jpg,394,37,500,341,person
JPEGImages/003631.jpg,135,60,156,91,person
JPEGImages/003631.jpg,87,59,103,78,person
JPEGImages/003631.jpg,212,40,264,88,person
JPEGImages/003631.jpg,373,45,403,68,person
JPEGImages/003631.jpg,3,62,440,341,car
JPEGImages/003631.jpg,22,78,137,143,car
JPEGImages/003631.jpg,1,75,68,132,car
JPEGImages/003631.jpg,216,43,262,91,person
JPEGImages/003631.jpg,200,118,264,203,person
JPEGImages/003631.jpg,135,61,153,90,person
JPEGImages/003631.jpg,86,58,104,77,person
JPEGImages/003632.jpg,76,73,500,368,dog
JPEGImages/003633.jpg,316,155,485,247,cow
JPEGImages/003633.jpg,183,137,337,235,cow
JPEGImages/003633.jpg,48,139,169,237,cow
JPEGImages/003633.jpg,3,134,60,216,cow
JPEGImages/003633.jpg,287,137,312,232,person
JPEGImages/003634.jpg,268,102,471,215,car
JPEGImages/003634.jpg,46,105,200,195,car
JPEGImages/003635.jpg,3,45,500,325,bus
JPEGImages/003636.jpg,184,222,258,298,bus
JPEGImages/003636.jpg,283,272,344,325,car
JPEGImages/003636.jpg,185,265,237,308,car
JPEGImages/003636.jpg,158,273,217,317,car
JPEGImages/003636.jpg,7,284,271,371,car
JPEGImages/003636.jpg,4,319,123,375,car
JPEGImages/003636.jpg,302,247,355,309,car
JPEGImages/003636.jpg,282,238,378,277,car
JPEGImages/003636.jpg,356,232,406,256,car
JPEGImages/003636.jpg,355,241,391,262,car
JPEGImages/003637.jpg,2,152,465,251,train
JPEGImages/003638.jpg,116,280,179,374,chair
JPEGImages/003638.jpg,1,273,114,373,diningtable
JPEGImages/003638.jpg,340,174,373,252,person
JPEGImages/003638.jpg,206,151,261,350,person
JPEGImages/003638.jpg,203,130,361,372,person
JPEGImages/003638.jpg,323,161,500,375,person
JPEGImages/003639.jpg,227,5,500,319,boat
JPEGImages/003641.jpg,1,277,345,500,sofa
JPEGImages/003641.jpg,158,75,245,306,person
JPEGImages/003642.jpg,26,58,461,226,bus
JPEGImages/003643.jpg,234,285,280,465,bottle
JPEGImages/003643.jpg,1,413,349,500,diningtable
JPEGImages/003643.jpg,327,291,372,471,chair
JPEGImages/003643.jpg,4,293,134,419,chair
JPEGImages/003643.jpg,128,71,326,421,person
JPEGImages/003644.jpg,291,104,461,281,person
JPEGImages/003644.jpg,236,101,331,194,person
JPEGImages/003644.jpg,86,110,231,281,person
JPEGImages/003644.jpg,1,176,84,279,chair
JPEGImages/003644.jpg,145,182,373,272,diningtable
JPEGImages/003644.jpg,461,178,499,281,chair
JPEGImages/003645.jpg,168,146,199,203,horse
JPEGImages/003645.jpg,256,127,288,182,horse
JPEGImages/003645.jpg,171,114,204,178,person
JPEGImages/003645.jpg,257,106,288,160,person
JPEGImages/003646.jpg,200,142,276,302,bird
JPEGImages/003647.jpg,72,57,252,315,cat
JPEGImages/003647.jpg,226,45,415,374,cat
JPEGImages/003648.jpg,52,91,500,373,sofa
JPEGImages/003648.jpg,224,82,314,335,person
JPEGImages/003648.jpg,160,55,334,294,person
JPEGImages/003649.jpg,273,202,295,279,bottle
JPEGImages/003649.jpg,42,152,134,316,person
JPEGImages/003649.jpg,129,160,179,241,person
JPEGImages/003649.jpg,158,153,201,211,person
JPEGImages/003649.jpg,224,149,292,201,person
JPEGImages/003649.jpg,236,187,252,231,bottle
JPEGImages/003649.jpg,295,149,339,198,person
JPEGImages/003649.jpg,310,146,386,269,person
JPEGImages/003649.jpg,366,142,500,316,person
JPEGImages/003649.jpg,402,149,500,333,person
JPEGImages/003649.jpg,65,199,406,333,diningtable
JPEGImages/003649.jpg,133,96,170,160,pottedplant
JPEGImages/003650.jpg,192,67,371,228,person
JPEGImages/003650.jpg,277,1,425,124,chair
JPEGImages/003650.jpg,1,1,121,204,sofa
JPEGImages/003651.jpg,80,6,480,360,train
JPEGImages/003651.jpg,340,83,385,179,person
JPEGImages/003652.jpg,334,234,500,269,boat
JPEGImages/003652.jpg,291,275,500,332,boat
JPEGImages/003652.jpg,237,299,500,370,boat
JPEGImages/003652.jpg,334,217,483,244,boat
JPEGImages/003652.jpg,380,202,450,217,boat
JPEGImages/003652.jpg,336,192,427,211,boat
JPEGImages/003653.jpg,51,64,500,295,horse
JPEGImages/003654.jpg,1,162,26,232,person
JPEGImages/003654.jpg,24,152,80,230,person
JPEGImages/003654.jpg,82,156,106,188,person
JPEGImages/003654.jpg,220,117,280,285,person
JPEGImages/003654.jpg,329,114,375,275,person
JPEGImages/003654.jpg,96,47,318,500,person
JPEGImages/003654.jpg,12,185,204,500,person
JPEGImages/003655.jpg,2,51,365,500,car
JPEGImages/003655.jpg,96,37,293,500,person
JPEGImages/003656.jpg,34,37,91,84,cat
JPEGImages/003657.jpg,198,221,360,292,boat
JPEGImages/003658.jpg,25,10,496,333,bicycle
JPEGImages/003661.jpg,151,301,474,437,car
JPEGImages/003662.jpg,104,8,216,121,tvmonitor
JPEGImages/003662.jpg,175,147,333,500,chair
JPEGImages/003662.jpg,89,130,217,450,person
JPEGImages/003663.jpg,1,43,302,282,person
JPEGImages/003663.jpg,298,85,500,278,person
JPEGImages/003664.jpg,244,230,376,375,chair
JPEGImages/003664.jpg,4,234,230,375,chair
JPEGImages/003664.jpg,201,215,416,374,person
JPEGImages/003664.jpg,47,184,95,283,person
JPEGImages/003664.jpg,221,194,253,273,person
JPEGImages/003665.jpg,294,108,500,375,person
JPEGImages/003665.jpg,132,138,330,375,person
JPEGImages/003665.jpg,1,36,271,375,person
JPEGImages/003665.jpg,439,122,461,157,bottle
JPEGImages/003665.jpg,378,97,411,142,pottedplant
JPEGImages/003666.jpg,29,57,465,280,car
JPEGImages/003667.jpg,16,45,421,445,aeroplane
JPEGImages/003668.jpg,27,157,376,333,diningtable
JPEGImages/003669.jpg,1,38,291,259,boat
JPEGImages/003669.jpg,192,135,436,260,boat
JPEGImages/003669.jpg,393,261,418,301,person
JPEGImages/003669.jpg,380,258,394,288,person
JPEGImages/003669.jpg,344,247,358,291,person
JPEGImages/003669.jpg,476,258,500,309,person
JPEGImages/003670.jpg,54,99,369,278,motorbike
JPEGImages/003670.jpg,155,68,299,264,person
JPEGImages/003671.jpg,135,6,358,323,dog
JPEGImages/003672.jpg,115,168,401,316,dog
JPEGImages/003672.jpg,2,2,499,373,sofa
JPEGImages/003673.jpg,231,145,500,374,dog
JPEGImages/003673.jpg,63,2,252,375,dog
JPEGImages/003674.jpg,79,1,476,375,cat
JPEGImages/003675.jpg,185,133,271,227,bird
JPEGImages/003675.jpg,144,110,242,163,bird
JPEGImages/003675.jpg,143,149,237,246,bird
JPEGImages/003676.jpg,43,177,150,294,chair
JPEGImages/003676.jpg,135,118,204,257,pottedplant
JPEGImages/003676.jpg,115,146,148,187,pottedplant
JPEGImages/003677.jpg,41,104,453,430,motorbike
JPEGImages/003677.jpg,1,56,351,183,car
JPEGImages/003677.jpg,178,29,303,235,person
JPEGImages/003677.jpg,272,145,407,299,person
JPEGImages/003678.jpg,237,70,334,143,tvmonitor
JPEGImages/003678.jpg,237,88,490,326,person
JPEGImages/003678.jpg,1,1,157,257,person
JPEGImages/003678.jpg,65,236,103,332,bottle
JPEGImages/003678.jpg,2,239,500,332,diningtable
JPEGImages/003679.jpg,38,53,432,302,bird
JPEGImages/003681.jpg,336,59,500,351,sheep
JPEGImages/003681.jpg,288,81,408,284,sheep
JPEGImages/003681.jpg,99,103,221,272,sheep
JPEGImages/003681.jpg,213,138,284,283,dog
JPEGImages/003681.jpg,100,156,206,330,dog
JPEGImages/003681.jpg,1,159,121,326,dog
JPEGImages/003681.jpg,204,153,368,326,dog
JPEGImages/003681.jpg,1,84,109,158,sheep
JPEGImages/003682.jpg,344,144,406,198,bird
JPEGImages/003682.jpg,34,151,167,245,bird
JPEGImages/003683.jpg,1,1,498,353,car
JPEGImages/003684.jpg,60,5,360,473,motorbike
JPEGImages/003685.jpg,1,51,499,375,train
JPEGImages/003685.jpg,184,120,235,192,person
JPEGImages/003686.jpg,117,40,475,374,tvmonitor
JPEGImages/003687.jpg,192,222,355,310,train
JPEGImages/003688.jpg,2,2,267,333,person
JPEGImages/003688.jpg,233,79,496,333,person
JPEGImages/003689.jpg,17,147,97,174,train
JPEGImages/003689.jpg,156,142,213,169,train
JPEGImages/003689.jpg,1,198,121,298,train
JPEGImages/003689.jpg,171,163,294,237,train
JPEGImages/003689.jpg,286,153,344,191,train
JPEGImages/003690.jpg,1,57,453,375,sofa
JPEGImages/003690.jpg,31,77,500,375,person
JPEGImages/003691.jpg,12,200,326,399,horse
JPEGImages/003691.jpg,142,107,215,312,person
JPEGImages/003692.jpg,126,194,181,230,car
JPEGImages/003692.jpg,270,187,334,227,car
JPEGImages/003692.jpg,52,190,105,227,car
JPEGImages/003692.jpg,442,190,500,226,car
JPEGImages/003692.jpg,39,205,125,228,car
JPEGImages/003692.jpg,174,205,256,230,car
JPEGImages/003692.jpg,330,206,366,228,car
JPEGImages/003692.jpg,409,209,443,228,car
JPEGImages/003693.jpg,115,162,268,320,dog
JPEGImages/003693.jpg,223,127,332,284,dog
JPEGImages/003693.jpg,124,42,197,111,dog
JPEGImages/003693.jpg,20,109,204,228,dog
JPEGImages/003693.jpg,134,104,219,164,dog
JPEGImages/003694.jpg,308,190,386,265,tvmonitor
JPEGImages/003694.jpg,5,202,146,327,sofa
JPEGImages/003694.jpg,54,58,151,263,pottedplant
JPEGImages/003694.jpg,156,181,213,252,chair
JPEGImages/003694.jpg,167,133,216,245,person
JPEGImages/003695.jpg,1,145,480,283,train
JPEGImages/003696.jpg,193,87,368,285,horse
JPEGImages/003696.jpg,172,110,258,283,person
JPEGImages/003697.jpg,213,195,336,375,bottle
JPEGImages/003697.jpg,91,189,217,342,bottle
JPEGImages/003697.jpg,58,132,219,375,bottle
JPEGImages/003698.jpg,356,259,404,322,sheep
JPEGImages/003699.jpg,2,67,103,217,sofa
JPEGImages/003699.jpg,224,72,298,178,pottedplant
JPEGImages/003699.jpg,457,71,494,101,pottedplant
JPEGImages/003699.jpg,167,54,181,168,pottedplant
JPEGImages/003699.jpg,181,138,206,170,pottedplant
JPEGImages/003699.jpg,298,75,320,150,pottedplant
JPEGImages/003699.jpg,1,65,434,312,person
JPEGImages/003701.jpg,159,99,222,154,person
JPEGImages/003701.jpg,226,99,279,157,person
JPEGImages/003701.jpg,279,115,336,156,person
JPEGImages/003701.jpg,198,127,247,156,person
JPEGImages/003701.jpg,475,252,500,375,person
JPEGImages/003701.jpg,43,263,156,337,car
JPEGImages/003702.jpg,3,103,500,275,sofa
JPEGImages/003703.jpg,125,153,357,253,car
JPEGImages/003703.jpg,449,146,470,186,person
JPEGImages/003703.jpg,66,161,80,193,person
JPEGImages/003703.jpg,37,156,52,192,person
JPEGImages/003703.jpg,23,162,33,187,person
JPEGImages/003703.jpg,16,164,26,190,person
JPEGImages/003704.jpg,220,62,458,347,bird
JPEGImages/003705.jpg,196,100,270,176,sheep
JPEGImages/003706.jpg,80,11,474,366,motorbike
JPEGImages/003706.jpg,439,26,489,199,person
JPEGImages/003706.jpg,390,16,426,121,person
JPEGImages/003707.jpg,397,43,434,81,bottle
JPEGImages/003707.jpg,386,28,500,114,person
JPEGImages/003707.jpg,100,22,500,375,person
JPEGImages/003709.jpg,368,195,436,256,train
JPEGImages/003709.jpg,287,63,350,295,train
JPEGImages/003709.jpg,204,214,285,304,train
JPEGImages/003709.jpg,52,186,106,285,train
JPEGImages/003710.jpg,1,25,433,280,train
JPEGImages/003711.jpg,132,278,166,329,car
JPEGImages/003711.jpg,162,86,469,344,bus
JPEGImages/003711.jpg,269,129,294,156,person
JPEGImages/003711.jpg,228,128,248,154,person
JPEGImages/003711.jpg,200,127,225,154,person
JPEGImages/003711.jpg,340,173,352,209,person
JPEGImages/003711.jpg,352,177,367,210,person
JPEGImages/003711.jpg,366,177,380,212,person
JPEGImages/003712.jpg,153,113,419,299,dog
JPEGImages/003713.jpg,176,230,228,276,car
JPEGImages/003713.jpg,156,233,174,250,car
JPEGImages/003713.jpg,2,217,75,344,car
JPEGImages/003713.jpg,283,234,324,255,car
JPEGImages/003713.jpg,372,221,496,287,car
JPEGImages/003713.jpg,315,216,370,255,car
JPEGImages/003713.jpg,248,234,267,248,car
JPEGImages/003713.jpg,80,204,140,271,car
JPEGImages/003714.jpg,177,169,298,289,sheep
JPEGImages/003715.jpg,44,62,476,355,bus
JPEGImages/003716.jpg,324,287,375,438,tvmonitor
JPEGImages/003717.jpg,114,172,358,311,bicycle
JPEGImages/003717.jpg,353,88,500,203,bicycle
JPEGImages/003717.jpg,97,32,244,170,bicycle
JPEGImages/003717.jpg,297,12,489,173,bicycle
JPEGImages/003717.jpg,84,1,155,105,bicycle
JPEGImages/003717.jpg,238,2,286,93,person
JPEGImages/003717.jpg,107,1,196,163,person
JPEGImages/003717.jpg,169,91,320,247,person
JPEGImages/003717.jpg,27,119,118,319,person
JPEGImages/003717.jpg,10,270,93,326,person
JPEGImages/003717.jpg,192,267,254,312,person
JPEGImages/003717.jpg,29,81,116,297,person
JPEGImages/003717.jpg,354,2,472,226,person
JPEGImages/003717.jpg,355,1,409,175,person
JPEGImages/003717.jpg,1,1,88,162,person
JPEGImages/003718.jpg,1,3,500,333,car
JPEGImages/003719.jpg,6,1,500,375,car
JPEGImages/003721.jpg,15,103,444,248,car
JPEGImages/003722.jpg,301,256,488,294,boat
JPEGImages/003723.jpg,230,99,384,248,train
JPEGImages/003723.jpg,390,163,423,220,person
JPEGImages/003723.jpg,429,174,459,209,person
JPEGImages/003723.jpg,390,192,424,230,motorbike
JPEGImages/003724.jpg,99,121,348,267,cat
JPEGImages/003725.jpg,312,29,428,174,person
JPEGImages/003725.jpg,114,8,287,188,person
JPEGImages/003725.jpg,15,2,171,198,person
JPEGImages/003725.jpg,211,88,243,196,bottle
JPEGImages/003725.jpg,1,58,461,215,sofa
JPEGImages/003726.jpg,2,62,500,306,bicycle
JPEGImages/003727.jpg,121,148,291,429,bird
JPEGImages/003728.jpg,10,29,500,375,sofa
JPEGImages/003728.jpg,135,131,285,285,dog
JPEGImages/003729.jpg,199,1,266,128,bottle
JPEGImages/003729.jpg,405,1,500,227,bottle
JPEGImages/003730.jpg,165,45,285,319,motorbike
JPEGImages/003730.jpg,292,73,377,253,motorbike
JPEGImages/003731.jpg,1,42,235,332,person
JPEGImages/003731.jpg,198,2,500,333,person
JPEGImages/003732.jpg,2,203,57,454,person
JPEGImages/003732.jpg,21,217,128,499,person
JPEGImages/003732.jpg,67,1,375,500,horse
JPEGImages/003733.jpg,484,131,500,162,person
JPEGImages/003733.jpg,53,112,208,263,car
JPEGImages/003733.jpg,217,107,441,258,car
JPEGImages/003733.jpg,436,151,500,233,car
JPEGImages/003734.jpg,274,184,372,265,horse
JPEGImages/003734.jpg,297,167,330,229,person
JPEGImages/003734.jpg,155,91,253,268,person
JPEGImages/003734.jpg,83,145,288,429,horse
JPEGImages/003735.jpg,154,33,254,193,person
JPEGImages/003735.jpg,410,89,473,200,person
JPEGImages/003735.jpg,75,78,405,330,horse
JPEGImages/003735.jpg,382,129,480,270,horse
JPEGImages/003736.jpg,84,58,392,375,chair
JPEGImages/003736.jpg,393,153,500,375,chair
JPEGImages/003736.jpg,134,59,340,375,person
JPEGImages/003736.jpg,145,181,205,274,bottle
JPEGImages/003737.jpg,1,185,223,500,dog
JPEGImages/003737.jpg,59,26,338,500,person
JPEGImages/003738.jpg,358,40,454,193,chair
JPEGImages/003739.jpg,2,60,279,368,dog
JPEGImages/003739.jpg,3,23,461,373,person
JPEGImages/003741.jpg,20,355,144,444,bird
JPEGImages/003742.jpg,2,198,240,320,diningtable
JPEGImages/003742.jpg,2,24,181,236,person
JPEGImages/003743.jpg,84,145,292,273,sofa
JPEGImages/003743.jpg,1,163,63,280,sofa
JPEGImages/003744.jpg,8,146,447,374,sofa
JPEGImages/003745.jpg,71,37,251,465,person
JPEGImages/003746.jpg,111,93,194,281,person
JPEGImages/003746.jpg,70,121,139,222,person
JPEGImages/003746.jpg,377,91,479,239,person
JPEGImages/003746.jpg,426,49,500,361,person
JPEGImages/003746.jpg,39,164,260,308,bicycle
JPEGImages/003746.jpg,284,169,500,367,bicycle
JPEGImages/003746.jpg,308,83,383,116,car
JPEGImages/003748.jpg,262,174,415,320,bird
JPEGImages/003749.jpg,170,57,500,375,person
JPEGImages/003750.jpg,361,163,449,362,cow
JPEGImages/003750.jpg,125,50,353,262,cow
JPEGImages/003750.jpg,168,181,260,245,bird
JPEGImages/003751.jpg,2,190,140,334,sofa
JPEGImages/003751.jpg,71,227,105,251,cat
JPEGImages/003751.jpg,115,171,212,247,chair
JPEGImages/003751.jpg,244,154,283,206,chair
JPEGImages/003751.jpg,380,1,480,153,tvmonitor
JPEGImages/003751.jpg,407,34,456,140,person
JPEGImages/003752.jpg,404,323,500,351,train
JPEGImages/003752.jpg,1,276,128,312,train
JPEGImages/003752.jpg,207,237,306,273,train
JPEGImages/003753.jpg,298,3,500,176,chair
JPEGImages/003753.jpg,45,55,500,321,dog
JPEGImages/003754.jpg,249,313,301,351,horse
JPEGImages/003755.jpg,73,141,355,298,sofa
JPEGImages/003755.jpg,335,231,500,375,chair
JPEGImages/003755.jpg,118,261,308,375,chair
JPEGImages/003756.jpg,29,7,408,375,pottedplant
JPEGImages/003757.jpg,35,93,195,247,tvmonitor
JPEGImages/003758.jpg,33,34,253,330,pottedplant
JPEGImages/003758.jpg,83,2,489,333,pottedplant
JPEGImages/003759.jpg,105,129,226,375,person
JPEGImages/003759.jpg,202,142,279,375,person
JPEGImages/003759.jpg,254,136,426,375,person
JPEGImages/003759.jpg,393,189,474,290,tvmonitor
JPEGImages/003761.jpg,207,215,328,375,chair
JPEGImages/003761.jpg,74,178,197,375,chair
JPEGImages/003761.jpg,177,153,261,319,chair
JPEGImages/003761.jpg,148,176,368,375,diningtable
JPEGImages/003761.jpg,304,147,368,219,pottedplant
JPEGImages/003762.jpg,181,184,312,266,dog
JPEGImages/003762.jpg,31,259,48,294,person
JPEGImages/003763.jpg,1,1,407,375,cat
JPEGImages/003764.jpg,96,40,202,203,horse
JPEGImages/003764.jpg,103,13,189,131,person
JPEGImages/003765.jpg,40,277,119,420,person
JPEGImages/003765.jpg,32,214,127,379,person
JPEGImages/003765.jpg,235,338,274,500,person
JPEGImages/003765.jpg,242,230,289,295,person
JPEGImages/003765.jpg,248,258,312,333,person
JPEGImages/003765.jpg,290,196,333,260,person
JPEGImages/003765.jpg,288,181,317,250,person
JPEGImages/003765.jpg,248,187,296,238,person
JPEGImages/003765.jpg,248,160,275,196,person
JPEGImages/003765.jpg,250,69,303,201,person
JPEGImages/003766.jpg,1,31,439,355,bicycle
JPEGImages/003767.jpg,272,170,373,301,chair
JPEGImages/003767.jpg,278,201,456,375,chair
JPEGImages/003767.jpg,189,156,252,276,chair
JPEGImages/003767.jpg,74,165,164,282,chair
JPEGImages/003767.jpg,47,199,213,375,chair
JPEGImages/003767.jpg,2,192,60,298,chair
JPEGImages/003768.jpg,36,69,259,383,bicycle
JPEGImages/003768.jpg,130,11,298,365,person
JPEGImages/003769.jpg,14,139,306,346,car
JPEGImages/003769.jpg,286,132,319,205,car
JPEGImages/003769.jpg,222,100,306,120,car
JPEGImages/003769.jpg,105,97,233,123,car
JPEGImages/003769.jpg,2,101,142,129,car
JPEGImages/003769.jpg,59,85,91,162,person
JPEGImages/003770.jpg,3,102,469,375,diningtable
JPEGImages/003770.jpg,427,165,500,361,chair
JPEGImages/003770.jpg,304,46,440,131,chair
JPEGImages/003770.jpg,61,75,163,171,chair
JPEGImages/003770.jpg,2,92,68,244,chair
JPEGImages/003771.jpg,28,74,184,322,person
JPEGImages/003771.jpg,183,127,300,284,person
JPEGImages/003771.jpg,295,170,397,305,person
JPEGImages/003771.jpg,475,143,500,228,person
JPEGImages/003772.jpg,110,64,408,294,horse
JPEGImages/003773.jpg,13,121,485,230,aeroplane
JPEGImages/003774.jpg,1,88,428,225,dog
JPEGImages/003775.jpg,321,1,407,84,chair
JPEGImages/003775.jpg,75,11,436,331,chair
JPEGImages/003776.jpg,169,64,284,155,tvmonitor
JPEGImages/003776.jpg,164,178,176,215,bottle
JPEGImages/003776.jpg,237,217,243,244,bottle
JPEGImages/003777.jpg,80,141,344,247,train
JPEGImages/003777.jpg,318,120,500,244,train
JPEGImages/003778.jpg,38,67,443,466,cat
JPEGImages/003778.jpg,55,75,221,256,pottedplant
JPEGImages/003778.jpg,380,94,496,270,pottedplant
JPEGImages/003778.jpg,432,54,500,289,pottedplant
JPEGImages/003779.jpg,56,105,400,383,horse
JPEGImages/003779.jpg,182,69,322,260,person
JPEGImages/003781.jpg,32,98,334,375,person
JPEGImages/003781.jpg,259,60,500,375,person
JPEGImages/003781.jpg,36,252,82,296,person
JPEGImages/003782.jpg,33,46,451,308,cat
JPEGImages/003783.jpg,160,322,206,421,bottle
JPEGImages/003783.jpg,71,284,133,392,bottle
JPEGImages/003783.jpg,91,256,141,357,bottle
JPEGImages/003783.jpg,138,276,178,383,bottle
JPEGImages/003783.jpg,177,254,222,373,bottle
JPEGImages/003783.jpg,184,172,239,312,bottle
JPEGImages/003783.jpg,269,157,314,259,bottle
JPEGImages/003783.jpg,232,141,271,270,bottle
JPEGImages/003783.jpg,206,180,239,277,bottle
JPEGImages/003783.jpg,128,232,174,309,bottle
JPEGImages/003783.jpg,100,203,137,281,bottle
JPEGImages/003783.jpg,109,159,149,237,bottle
JPEGImages/003783.jpg,126,147,155,205,bottle
JPEGImages/003783.jpg,148,125,178,190,bottle
JPEGImages/003783.jpg,156,190,185,244,bottle
JPEGImages/003783.jpg,143,205,187,305,bottle
JPEGImages/003783.jpg,213,143,238,216,bottle
JPEGImages/003783.jpg,219,107,243,174,bottle
JPEGImages/003783.jpg,227,86,255,147,bottle
JPEGImages/003783.jpg,258,100,277,120,bottle
JPEGImages/003783.jpg,254,121,283,189,bottle
JPEGImages/003783.jpg,302,125,330,203,bottle
JPEGImages/003783.jpg,294,142,321,234,bottle
JPEGImages/003783.jpg,280,111,301,157,bottle
JPEGImages/003783.jpg,152,102,183,161,bottle
JPEGImages/003784.jpg,32,232,311,407,bicycle
JPEGImages/003785.jpg,140,36,500,333,dog
JPEGImages/003786.jpg,171,165,287,273,bus
JPEGImages/003787.jpg,199,179,309,282,pottedplant
JPEGImages/003787.jpg,312,134,415,281,pottedplant
JPEGImages/003787.jpg,304,41,500,254,pottedplant
JPEGImages/003787.jpg,16,1,200,269,pottedplant
JPEGImages/003787.jpg,157,183,203,222,bird
JPEGImages/003788.jpg,164,123,320,266,cat
JPEGImages/003788.jpg,1,1,500,281,chair
JPEGImages/003789.jpg,147,229,231,333,person
JPEGImages/003790.jpg,54,115,462,269,car
JPEGImages/003791.jpg,197,247,321,374,chair
JPEGImages/003791.jpg,19,305,122,374,chair
JPEGImages/003791.jpg,1,237,40,367,chair
JPEGImages/003791.jpg,408,245,453,375,chair
JPEGImages/003791.jpg,449,315,484,375,chair
JPEGImages/003791.jpg,36,268,224,375,diningtable
JPEGImages/003791.jpg,436,288,500,334,diningtable
JPEGImages/003791.jpg,312,267,360,326,pottedplant
JPEGImages/003791.jpg,221,255,270,296,pottedplant
JPEGImages/003792.jpg,16,108,150,260,dog
JPEGImages/003792.jpg,178,108,410,288,dog
JPEGImages/003792.jpg,351,87,474,267,dog
JPEGImages/003793.jpg,59,1,375,500,sofa
JPEGImages/003793.jpg,30,26,348,500,cat
JPEGImages/003794.jpg,284,1,500,375,dog
JPEGImages/003794.jpg,155,1,238,122,person
JPEGImages/003795.jpg,376,174,500,383,bicycle
JPEGImages/003795.jpg,50,201,254,411,bicycle
JPEGImages/003795.jpg,237,167,359,397,bicycle
JPEGImages/003795.jpg,247,4,341,339,person
JPEGImages/003795.jpg,380,28,500,330,person
JPEGImages/003795.jpg,54,26,273,362,person
JPEGImages/003796.jpg,422,220,444,272,pottedplant
JPEGImages/003797.jpg,312,304,346,378,person
JPEGImages/003797.jpg,269,289,302,339,person
JPEGImages/003797.jpg,362,320,401,364,person
JPEGImages/003797.jpg,408,313,439,372,person
JPEGImages/003797.jpg,443,330,473,376,person
JPEGImages/003797.jpg,477,335,500,386,person
JPEGImages/003797.jpg,39,1,500,400,boat
JPEGImages/003798.jpg,204,181,392,282,car
